id	word	action	setJson	addFormsJson	addMeaningsJson	addQuizSensesJson	reason	evidence	expectedMeaningHash	expectedExampleHash
word_468ef9f7f3a0	rhubarb	repair	{"example":"I picked some rhubarb from the garden to make.","exampleCn":"我从花园里摘了一些大黄来做派。"}				space_before_punctuation	现有中文例句、本地词条字段及人工语义复核	4bba23b164011c8ba9399700f22eb890c6778b56f3c851bf6417576f43feeff7	0ac08172647106fc4f07dbc51ee5f2a9eb4d73715359ac8b9f4fa3b61e7cd3ce
word_6d10a83e4016	skin	repair	{"example":"Protect your skin from the sun.","exampleCn":"保护皮肤免受阳光伤害。"}				unfinished_example,space_before_punctuation	现有中文例句、本地词条字段及人工语义复核	3faa2c59eb16f64f34e0b12ac19f30378970446a4da5125dde7444b555a059be	b9230230d7dc19d0ff883a9d48efab3a90e3486f10071a5e684c09b295ba6cd4
word_3019189ceee8	orient	repair	{"example":"She oriented herself to the job.","exampleCn":"她让自己适应了新工作。"}				unfinished_example,space_before_punctuation	现有中文例句、本地词条字段及人工语义复核	93d53059c82073fe64d53b06e8788183775ed9a5d7128d2388c4051d7cde5c54	2e9ef7fb67d64da194791dae37636621c9c430d6a0feefca21ff8b0b91089196
word_24647d89a27b	formally	repair	{"example":"You should formally apply for the job.","exampleCn":"你应该正式申请这份工作。"}				unfinished_example,space_before_punctuation	现有中文例句、本地词条字段及人工语义复核	8fa0942bab22a253d263c769a0c9662afd67b0ddc01741bf9515d8d434fac841	c8f7cb81b77104f5bc96fd1f0edea825bec1a88b94028c09ed523384f534ec9a
word_2cca72c9f448	joy	repair	{"example":"The good news brought us great joy.","exampleCn":"这个好消息给我们带来了极大的喜悦。"}				manual-priority-review	现有中文例句、本地词条字段及人工语义复核	2d5e5398be5996b2ed3fe48b3bc21a0af490c0f4485a9307d6279792964da97b	776b6ab2ea185a407584d0e3dcbda86b110eca468d2b898e23a786897d8c2939
word_c11012dcd962	fracture	repair	{"example":"He suffered a fracture in the matter.","exampleCn":"他的手臂骨折了。"}				unfinished_example,space_before_punctuation	现有中文例句、本地词条字段及人工语义复核	37908792702f2318bd9bf9910cd599a8aa0106231f21dc1adca204b3310976bf	937f1ca0cc957a43b64dbd420298a6cf42e095c6434dec70b8f4e70b83b498d8
word_5496d4359d11	correspondent	repair	{"example":"The foreign correspondent reported on the war.","exampleCn":"外国记者报道了战争。"}				unfinished_example,space_before_punctuation	现有中文例句、本地词条字段及人工语义复核	5e44ab210a1f02884d0000ed777b7cc0ae5a503157d30adc4e9d1f0e1983b533	1f20b9b66cac14a5a57a4844a9424b6b34f18d6d710d32cfb59319292857b572
word_6882696da11a	mud	repair	{"example":"The car got stuck in the mud.","exampleCn":"汽车陷在泥里。"}				unfinished_example,space_before_punctuation,manual-priority-review	现有中文例句、本地词条字段及人工语义复核	0d5e03a832c0ea100b691ecb5dda05afc0d049a9dd0fdc034e0a177937bc921c	fa09f9be90cd708d079e141499dab995234c314de1dca4ed7738821fd7fae4e5
word_3bbc9ad96500	ago	repair	{"example":"I moved here two years ago.","exampleCn":"我两年前搬到这里。"}				manual-priority-review	现有中文例句、本地词条字段及人工语义复核	c0dd8d45c8b609cbfb033a9ffa5fdf970245d4bae3334fa5d39a706d88cdb0d3	50e42ccac08dce01db68ed84a1bf89741fe6905237f32b7a9c11b69152165a7c
word_29949eb53ec5	experiment	repair	{"example":"We conducted an experiment in the laboratory.","exampleCn":"我们在实验室做了一项实验。"}				unfinished_example,space_before_punctuation	现有中文例句、本地词条字段及人工语义复核	bc6566c677b64651bc0e894eacf0d6292857e1fb5215175e2d6273c1b18a3593	b2f8b63fa6d96d36fe548209c6febdb6c92a9c678d25b672c1c74a2555748c3c
word_5c13258af64d	medicine	repair	{"example":"Take this medicine three times.","exampleCn":"这药一天吃三次。"}				space_before_punctuation	现有中文例句、本地词条字段及人工语义复核	6efe9755359a6a00345d2fa4251717a71a228bebdc0267d92ea8a5cd1eba4dfc	0dd4f8d773a9f03e1e3bf86ffa56ebf0e146d37987106bdfabbf6c37df80b301
word_ab24ba93b493	unlike	repair	{"example":"Unlike his brother, he.","exampleCn":"和他哥哥不同，他害羞。"}				space_before_punctuation	现有中文例句、本地词条字段及人工语义复核	71b86644ba257c4614d3886d3e03b4e15af35d384eb4fe3b61705b282e9cb33c	6019cd4d0e2cbd9cb27ce38aab87fc44feb9b29ef1bf2cf7288cc255622d9913
word_fd0aa733efbd	gun	repair	{"example":"Hunting with a gun is regulated.","exampleCn":"用枪打猎受法律管制。"}				space_before_punctuation	现有中文例句、本地词条字段及人工语义复核	ade28c6b139c5514bcc09b6615a4b6d980435ab8ed908c9c056ba0167ab87586	e6ab86cd16960db9188051a69b3c29448d009c5f083602821828a42644c703ad
word_49bb2b667323	printer	repair	{"example":"The printer is out.","exampleCn":"打印机没墨了。"}				space_before_punctuation	现有中文例句、本地词条字段及人工语义复核	d2504fc8a592ece75fbc50f9ba98c9a6a785e32c9dd104d4825b87c161792110	4028869362bdd474ab116905da9dd590e0b36782d0ce51b6f0dee05ee260c3e5
word_59891f491673	whole	repair	{"example":"I read the whole book in the matter.","exampleCn":"我一天读完了整本书。"}				unfinished_example,space_before_punctuation	现有中文例句、本地词条字段及人工语义复核	8339d3b00350b361fbe3f1d76a3c57d1613a7b5c003a91896f8f41047f86babe	bf4ac6874a28013bb5152efb30f1981283616df6b0d09b44617e8e1428210c47
word_21a87d71c09b	irish	repair	{"example":"I met an Irish friend at the matter.","exampleCn":"我在酒吧遇到一位爱尔兰朋友。"}				unfinished_example,space_before_punctuation	现有中文例句、本地词条字段及人工语义复核	1579624c2d613fddc499bc00cab5a2a9f5d738c83848209d201881216de4ce52	1dbd3d2d510ebe73d7d50d7e6dd3aec340e98d65f8de909e76f686c1f6fab96f
word_8d5a60eb8aab	wake	repair	{"example":"I usually wake up at 7.","exampleCn":"我通常早上七点醒来。"}				space_before_punctuation	现有中文例句、本地词条字段及人工语义复核	a019609e9878b19d2d60c5a0f763c32df44ff1e4614ceb211992316d38ee0a11	91ee8417ac64d32eb3287baa33e729ef7ff430d536296c2d77b8c063cfaa7acf
word_c7504c1df799	money	repair	{"example":"I need to withdraw some money from the cash machine.","exampleCn":"我需要从自动取款机取些钱。"}				unfinished_example,space_before_punctuation	现有中文例句、本地词条字段及人工语义复核	d4a9253ae53363257403d175ac7d5d94bbe3476859f858d0bb0e4e08c0f1178d	3d0f701353c22fc9e915f1735ecaa004c41f1a2bbcdba7588280666eddfeb76d
word_ff2d8bbf7d0b	eighteenth	repair	{"example":"His eighteenth birthday party.","exampleCn":"他的十八岁生日派对很有趣。"}				space_before_punctuation	现有中文例句、本地词条字段及人工语义复核	6aeb9cdb689c7a4e12b627ea48697e3427f8e46d8c77c16ee0dc3b7c46d2afdd	2cd3b5d584a6debb8335f28f295fdd889f7052337a7e6ce683de079a65fd3301
word_8eedcf521870	law	repair	{"example":"Driving without a licence is against the law.","exampleCn":"无证驾驶是违法的。"}				space_before_punctuation,manual-priority-review	现有中文例句、本地词条字段及人工语义复核	b8f48cbb3d88cd9e9bc43690924abfb668ec835a6d9e7d9c93a6fc29e9517edd	a9aa6f3392f971188c9f90b61d1d64ae519e837ae7f2b78024153506a423a75f
word_0912b82569a6	radio	repair	{"example":"I listen to the radio in the car.","exampleCn":"我在车里听收音机。"}				unfinished_example,space_before_punctuation	现有中文例句、本地词条字段及人工语义复核	b6a93589c07f966c3c820347c8207b6ba9f88dff00e3c0ff0d770ec926398dd7	f4c52b9ad2129690d648de8beb63165c8854e2f20423231f3f8eb60f1585b83e
word_1ad374e62df0	subsequently	repair	{"example":"He graduated and subsequently found.","exampleCn":"他毕业后随后找到了工作。"}				space_before_punctuation	现有中文例句、本地词条字段及人工语义复核	eb3b338eb6d0b35b0978e4b8ac57bc30a7ea90a12f1c74037059aa410cf419b2	f14f48741fe807a035838b390668d33a73f884fc5765199b7f28d28d66212c3c
word_86276aa9a372	proud	repair	{"example":"I am proud of the son.","exampleCn":"我为我的儿子感到自豪。"}				unfinished_example,space_before_punctuation	现有中文例句、本地词条字段及人工语义复核	2f811f74d7ed7dfb9fcee29a2c1964b75c1a9e960fa1b18857c23b2c4567c41b	a3be16bca3b8cb16c7046aa1a4dbee5541b4a6ed2e7dc507050842dc5089c810
word_06704b114b8e	devil	repair	{"example":"The devil is often depicted.","exampleCn":"魔鬼常被描绘成红色。"}				space_before_punctuation	现有中文例句、本地词条字段及人工语义复核	44dbd2c5660743b61bc38c56cfa5b6945749b4cb8c86b20d3492fa6da3bb4279	41ddb5adec9a4604fc3d97206e17079b91b708e930af58925d3b66f756259785
word_559d05ac9c79	sea	repair	{"example":"We went swimming in the sea.","exampleCn":"我们去海里游泳了。"}				unfinished_example,space_before_punctuation,manual-priority-review	现有中文例句、本地词条字段及人工语义复核	50f7c038c41829754c80f0fd11793616770af1b5825a836fedae0c011b4bab06	da7223e9d14cdb209ae0034653515ab3497200b5f996b4ed677c8d44d22e6d82
word_e7baf2991455	gratitude	repair	{"example":"I expressed my gratitude.","exampleCn":"我向他表达了感激。"}				space_before_punctuation	现有中文例句、本地词条字段及人工语义复核	29b9c51ec22b4cee331eda0c6df535d08bcabeaf0859a5fc7267d23e55777cbb	86aabf0cba60d801907522fb61e7f4912b2eab15b091d4d19242a4f1dd88a66e
word_fdd53b6f84ed	grandmother	repair	{"example":"My grandmother taught me how.","exampleCn":"我的祖母教我如何缝纫。"}				space_before_punctuation	现有中文例句、本地词条字段及人工语义复核	f5ef622c3690182a5a51f5caee951db1a7385e2e0d631a27bf2718dd1610633c	b9e41d1e17a5217ef37040eb5ae5a0298bb07af8e75eb42349bbaa277d57059c
word_775201958993	london	repair	{"example":"I visited London last summer and saw the Big Ben.","exampleCn":"我去年夏天去了伦敦，看到了大本钟。"}				unfinished_example,space_before_punctuation	现有中文例句、本地词条字段及人工语义复核	33712cb0b50f050596f2422973fdadb08f9169216d205c5d2bd87bf5fe23233b	663bd6177a787e1393325a2acea02041b8efedacdb7e1aa3a79b235a6bd20476
word_dec51a75c226	rainy	repair	{"example":"The weather is rainy today, so I took.","exampleCn":"今天下雨，所以我搭了公交车。"}				space_before_punctuation	现有中文例句、本地词条字段及人工语义复核	2baa21f897b7209ac19d4b80e44dae8862bbcb5d2ed0e193bff655ece8d02558	02f7ebce8c24b6c8dc1bb21e324c359980ff90ab76164e878ac1565c75a704b7
word_40f42559899b	gain	repair	{"example":"She gained experience from the job.","exampleCn":"她从这份工作中获得了经验。"}				unfinished_example,space_before_punctuation	现有中文例句、本地词条字段及人工语义复核	845be4c82f600addb7f15af5f62cb17fe5c1cf42bec9c0a04d26160724b0804d	13a5b62d8466cb071c4a9d6515e9398e3de9c4a09b30a632c3181c14f9bac5fa
word_25ebb7a4846b	password	repair	{"example":"Enter your password to the log in.","exampleCn":"输入密码登录。"}				unfinished_example,space_before_punctuation	现有中文例句、本地词条字段及人工语义复核	8212f7315b776778f26cc7a7769ee13f4f2aa924c4cc72efebe2de642f7ed8cc	7db175a501ac88881ae0f1666c3e1fa4b9a9955b539479db1939c3a8d58cb2c9
word_d1d3706eb805	particle	repair	{"example":"Dust particles float in the air.","exampleCn":"灰尘微粒漂浮在空气中。"}				unfinished_example,space_before_punctuation	现有中文例句、本地词条字段及人工语义复核	a319cc2a5d47c7f323e9f6e976002d64f8e07aa73395fc1dfb0341ee9991c8d8	c4916cefc76044668911f9603ee4b6adac7693fcafea504fba3e73f64b0f72ed
word_b0d79ba7f2de	savings	repair	{"example":"She used her savings to buy.","exampleCn":"她用她的储蓄买了一辆车。"}				space_before_punctuation	现有中文例句、本地词条字段及人工语义复核	95f9443c44fd66c1421a5eadefde9306b12167d2c70f0e49d0d59cdea0a35769	17dae7081c6d9591bbb21563d27f094bf8da070b7901c9ddb11857ae7d261c63
word_81ca8a0d58a8	motto	repair	{"example":"My motto is 'never give up'.","exampleCn":"我的座右铭是“永不放弃”。"}				unfinished_example	现有中文例句、本地词条字段及人工语义复核	2edf561a06d016b19f154f3125efcab0ac8be18a9f21e952f74f84c37e3750ec	3725ec6b5cab8e1f07c6db48edc6332cab35660dae0434ed8f9dbab482bf4cd3
word_b02dd0ddfb02	bone	repair	{"example":"He broke a bone in the leg.","exampleCn":"他腿骨折了。"}				unfinished_example,space_before_punctuation	现有中文例句、本地词条字段及人工语义复核	0d405a43fe01991a0c72e138ddf18bec52312204168ea512cde9b85507887fde	cfb2cd1bc26222164c2e9f1fdcb5daa50096e9f8fb80bbe26c789e851ffc804d
word_d85898555958	literally	repair	{"example":"He literally ran all.","exampleCn":"他 literally 一路跑着。"}				space_before_punctuation	现有中文例句、本地词条字段及人工语义复核	5f9a6a2d5159688f0e69bf8744d16722fa0007d2f095f5513bcb8b7dd5c70a2e	2cb1f9bd9e1c86a8c4d1300b3ade4ed6c70dc4228ecc94eb3710a5956fef206b
word_3a8b4f11d461	baseball	repair	{"example":"Baseball is a popular sport in the United States.","exampleCn":"棒球在美国是一项受欢迎的运动。"}				unfinished_example,space_before_punctuation	现有中文例句、本地词条字段及人工语义复核	fe17d831af786022ad354ac5593cbffae3487d4e196b0e0994cbcbb937f6bd49	6fbc656c188b0b9397191533ffe7d790778748fc022724b72d05e7813e593b28
word_843ef7f7f1c5	demonstration	repair	{"example":"There was a demonstration against the new law.","exampleCn":"有一场反对新法律的示威。"}				unfinished_example,space_before_punctuation	现有中文例句、本地词条字段及人工语义复核	89ba9282ca18faa489978774c14f67eab153b3062da9cac58c160b8761aef42f	671dac1ffa0ee9fac5f7ce14bf8dcd6331b1662dc756248b3422db4f6d86e6c1
word_0941e5ee5d44	compare	repair	{"example":"Compare the prices before.","exampleCn":"购买前比较一下价格。"}				space_before_punctuation	现有中文例句、本地词条字段及人工语义复核	71ad3166d3f825c162b3f0cc7a0b7b03d51fe0564f0005c6f2aaf6e8a02ed755	564b5e0f5576f60a8cb9a4df2c8d83a7b116e5e3a97d107d86e816e402d7e9dd
word_c091ae22538c	accept	repair	{"example":"I accept your offer for the job.","exampleCn":"我接受你的工作邀请。"}				unfinished_example,space_before_punctuation	现有中文例句、本地词条字段及人工语义复核	22468275a8f9e77aff3d71c9b4aaf5b1bd1e65325591fc8ba64a47cb8a5aa147	95d1659d73c2a059cf993660daefc34da90a70668158ecac3fac08ac6a2cfc48
word_9fce2172ca92	loose	repair	{"example":"This shirt is loose.","exampleCn":"这件衬衫我穿着宽松。"}				space_before_punctuation	现有中文例句、本地词条字段及人工语义复核	cbf1c4a50fa0d2b9cea68f62e3f531ee114da484a7739a803964559dba34d02a	faa9610795f9118c1d78c8dda9e879ac769441e5dd56f3237359d1308d9145a7
word_e4a5dff37f69	rush	repair	{"example":"I had to rush to catch.","exampleCn":"我不得不匆忙赶公交车。"}				space_before_punctuation	现有中文例句、本地词条字段及人工语义复核	1f8d19f54811581a2f03c3d0b8c54771dcc1d19e1f58999eb9c1ce3195773918	adcae6f97baee679a750b01779c5d6cc90532037743ee8f26aa0af2f2629f0c3
word_cc469b9bbc47	parade	repair	{"example":"We watched the parade on New Year's Day.","exampleCn":"我们在元旦观看了游行。"}				unfinished_example	现有中文例句、本地词条字段及人工语义复核	de82102da052cc45983e779868dc48ced8ef4e77e4a8711b0ca8a14ab9e75c7d	e30497b41e80387cab1753e7c4a2c9681aa2e97a5e70f94a0fdfc8850ef1e748
word_9a92180d3f67	bitter	repair	{"example":"The coffee was too bitter.","exampleCn":"这咖啡对我来说太苦了。"}				space_before_punctuation	现有中文例句、本地词条字段及人工语义复核	3762873bc6d769d146361694e5378776c5ab9bdd97c8f3af19d99d728ca11783	1e139df8907c07f704a9eb0f51525bbd8640a80eddbbb23305a65dcb119337f8
word_7070e7e06d4b	feed	repair	{"example":"I need to feed my cat twice.","exampleCn":"我需要每天喂猫两次。"}				space_before_punctuation	现有中文例句、本地词条字段及人工语义复核	f577935a17f3bcd0e2ad8186fa368afcbd5e6e1ae943c5ade5f42b5a4d1f9a03	c406b280f131c5844f3724e6566887ca1d4a5d910a54c24af4a5e066efe2c5fd
word_0498fcc46825	friend	repair	{"example":"I made a new friend at the gym.","exampleCn":"我在健身房交了一个新朋友。"}				unfinished_example,space_before_punctuation	现有中文例句、本地词条字段及人工语义复核	fcdc87e4d5f8b7da854f7f37eb3f019ac9db2f4cedbd138fa7c3219ab987bd35	1259b69fdb2efa47635b6c0326b502b082713e9ea3b8960193a57e977febeb05
word_44f0a0a36528	opportunity	repair	{"example":"This job is a great opportunity.","exampleCn":"这份工作对我来说是个好机会。"}				space_before_punctuation	现有中文例句、本地词条字段及人工语义复核	421f22b5a466330b19fba7f9c1b6d1451441a6b4c610f8fd7427e839a22cb30d	7c4649e68bb5861f3b7a3254f88c231e5f79a16eeed7313f0a1c87cf9c7c6904
word_63f5565721a3	license	repair	{"example":"You need a license to drive.","exampleCn":"你需要驾照才能开车。"}				space_before_punctuation	现有中文例句、本地词条字段及人工语义复核	4931d9e426743a84c55d1a06036a21fb1202735a00e4a495e81c6ad415e87cf2	b853004d8f88fd6dfaa14f4655dd95b0a63981975f59399c6aea31683618b15e
word_876399a2e139	toy	repair	{"example":"The child played with a toy car.","exampleCn":"孩子玩了一辆玩具车。"}				unfinished_example,space_before_punctuation,manual-priority-review	现有中文例句、本地词条字段及人工语义复核	9342b800d2fddcaab745a6a3ac32a63f76491211a4812cba20380cceac87ced5	0e890a812e2c5a895fac23349b8da112e8439ed3313ec605f06a56085d2c9525
word_ae8c1409702a	hold	repair	{"example":"Please hold the door open.","exampleCn":"请帮我扶着门。"}				space_before_punctuation	现有中文例句、本地词条字段及人工语义复核	4297fe3312f10c556f9c749ac65e4dc96fcd6dbf99a6b8f84d10ebc1a1081ff8	44047f367c7f508115acc92109de0fc07896c04051cbe8fa2e2d9a67aee5aa80
word_4c27ae7c0ea9	sex	repair	{"example":"The form asks for your name, age, and sex.","exampleCn":"表格要求填写姓名、年龄和性别。"}				space_before_punctuation,manual-priority-review	现有中文例句、本地词条字段及人工语义复核	1ff7cf487c16945fb3f309310c346aaa2cd78d01e1180d00d8fee7a017bb2094	163db1f5f8d1e26df70b31938ec538b4caca6cf9178a2b95b9afeb35fc240cbf
word_6ca83a24fb9b	difficulty	repair	{"example":"He had difficulty finding.","exampleCn":"他找工作有困难。"}				space_before_punctuation	现有中文例句、本地词条字段及人工语义复核	648edaff6c655d5d72d190c41f248b891bafce3246b26760ceed8881ca267476	69d83666dcddec6948419d0aa6be348a206bc8c9343b9ba29803b2e58424a1af
word_82ca0b6a73ad	subscription	repair	{"example":"I have a monthly subscription to the gym.","exampleCn":"我每月订阅健身房会员。"}				unfinished_example,space_before_punctuation	现有中文例句、本地词条字段及人工语义复核	8547bede91a39ea32d96195c484f09520336362e95a7437508d1039824d5b054	679f23f9152dedec732d04db32f05ee18339f0e2ee3b73b6cdae0d11e2700de2
word_dda0e60b5665	guard	repair	{"example":"The security guard checks everyone's attention.","exampleCn":"保安检查每个人的身份证。"}				unfinished_example	现有中文例句、本地词条字段及人工语义复核	b6c4cd260d8b2ebb63f6d2f981956878f6f7ea72aae925798760297bc89e434b	3486ac297d6c3466d3baab6e3e4899cae24e9aa99e9b22d7a9a6e11214426760
word_635bf3103516	massachusetts	repair	{"example":"He moved to Massachusetts for a job.","exampleCn":"他为了新工作搬到了马萨诸塞州。"}				unfinished_example,space_before_punctuation	现有中文例句、本地词条字段及人工语义复核	27bf7a153fccea2adee53f4ebdc6c1b6bb924bb1902b681c13c3bae5d8e25198	fa02b9446f75cc09ac99663462d51525581384898193b10fff619421826caec3
word_a972953c1fce	day	repair	{"example":"I work eight hours a day.","exampleCn":"我每天工作八小时。"}				space_before_punctuation,manual-priority-review	现有中文例句、本地词条字段及人工语义复核	4407fe677c54aa91ec54e78087ad6e69c7b467e0800e3dcaf087b15f82f169e4	106b177551aedbd0b8c1121f0818e775ecc3f02dc0aa0173d261426d8bd121f1
word_0bb14bc8c7bc	inquire	repair	{"example":"I called to inquire about.","exampleCn":"我打电话询问工作。"}				space_before_punctuation	现有中文例句、本地词条字段及人工语义复核	63e8179d59da70886cc923441b89b003a9f210541dcf537c702362a7ec0cb022	046ce18f645382d815d4732b6b47ea80d93d91608bf007f35f9dc3bc13d42abe
word_2c98bbff8842	rubdown	repair	{"example":"After the long run, she treated herself to a relaxing rubdown at the matter.","exampleCn":"长跑后，她去水疗中心享受了一次放松按摩。"}				unfinished_example,space_before_punctuation	现有中文例句、本地词条字段及人工语义复核	76947933ff1160bc91467fdf61ab8840047b9a730c6407708e14555ab347bd69	6e9e7cb6bae57e87ad2dc88a6adbf5170d81cf744f312d9a675ce8e35e21853b
word_2b077c3a1467	circumstance	repair	{"example":"Under no circumstance should.","exampleCn":"在任何情况下你都不应该撒谎。"}				space_before_punctuation	现有中文例句、本地词条字段及人工语义复核	c5602fcbd92b670ba63076529c5fc9a61d54af698736cd3fdf3f50d6808d9e98	a22ed5b9d2ce8734751cb1748c37061353de54579c5c7b41608d5132dba00f21
word_aafcc8ac88fa	distinction	repair	{"example":"There is a clear distinction between.","exampleCn":"两者之间有明显的区别。"}				space_before_punctuation	现有中文例句、本地词条字段及人工语义复核	42857541def4abc13e347bd4e719a59f3b6a630b442a49638409906e64955606	346c3bf7cff129b976d839da3ab55bdcb80090cac3c7e5d936b57ca863536ba4
word_4a80f63cd9c8	amenity	repair	{"example":"The apartment has great amenities like a pool.","exampleCn":"公寓有很好的便利设施，比如游泳池和健身房。"}				space_before_punctuation	现有中文例句、本地词条字段及人工语义复核	6ce275cbc5f9479ab12bcc5846db1fc52241c4f3ae44c7930f0dd85bb1fdb4aa	cfadfd338525077d74fd09effb3917d5b52cf35180daacffab685b6f79998751
word_13c6380c599c	banker	repair	{"example":"The banker explained the loan terms.","exampleCn":"银行家向我们解释了贷款条款。"}				space_before_punctuation	现有中文例句、本地词条字段及人工语义复核	6613a61421f7cd64b43fed80c5d2af0863c455677bdb4c837cde8f475288f5cb	a326134b14e620f1ec9974153f953eaad3bb5cd9c8547809a48e7f509601f9dd
word_4a2fc953f5b7	bin	repair	{"example":"Please put the paper in the blue bin.","exampleCn":"请把纸放进蓝色垃圾桶。"}				manual-priority-review	现有中文例句、本地词条字段及人工语义复核	b4a8cfcce0cd85324ef203c58b92e1767bd402b12cdcbc6b65140a6f86e31fa9	90d114c804ddc66a4ca5923b29887a0d935ee5d046e4ef14db12e533e71f4669
word_63cccf49391e	click	repair	{"example":"Click the link to apply for the job.","exampleCn":"点击链接申请这份工作。"}				unfinished_example,space_before_punctuation	现有中文例句、本地词条字段及人工语义复核	3ff7e23a0bdb1a33dfbcdc59d83bde180b4565917a5ad28d373702d47f49d03c	f91862c705b9afc3ffff632b5b4ebd76a7cef217ee4ede7bb56864d78c0f2959
word_540e3fedb216	concierge	repair	{"example":"The concierge booked a taxi.","exampleCn":"礼宾员为我们叫了出租车。"}				space_before_punctuation	现有中文例句、本地词条字段及人工语义复核	df9f2027de19b8fe004473da1b02c42ce2dcaac019c24290a5f24ccef6037f30	5ead176d845e0c71b2a5a3af56ca2caffa56e52688d387e837e0bb7107f6fbfb
word_49b5e153d186	correspondence	repair	{"example":"I have a long correspondence with my the matter.","exampleCn":"我和笔友有长期的通信。"}				unfinished_example,space_before_punctuation	现有中文例句、本地词条字段及人工语义复核	54eab5524e50e2c199d30f4d92713d1fdb9b91be057edf78a9211a00fbaa3f79	3d0f8072235adc1abec48da45624c3cf03ae4d22661d0d20709de93995ec22d6
word_49dc3eba14f5	diagnostic	repair	{"example":"They ran a diagnostic test on the car.","exampleCn":"他们对汽车进行了诊断测试。"}				unfinished_example,space_before_punctuation	现有中文例句、本地词条字段及人工语义复核	9207b0ab47252fbbd85f03e16d5c9ce430a4b20b86f1a8cc14382c7fbd53bac9	b0fa46bf74ace3e94d2709a157d9f7665a5991d120643cda1aab34ecd5638c4e
word_ad73de84ea43	exhaust	repair	{"example":"The car exhaust pollutes.","exampleCn":"汽车尾气污染空气。"}				space_before_punctuation	现有中文例句、本地词条字段及人工语义复核	c9b08ad57ad9b0d4bfec0f566e8dd751d8ae3cf763ef150b81c154440f871f2e	60cbf9641cda3801132b0843434357a778ac93942360472a49d8cc05620afc0f
word_c985547f308d	farewell	repair	{"example":"We held a farewell party.","exampleCn":"我们为他举办了告别派对。"}				space_before_punctuation	现有中文例句、本地词条字段及人工语义复核	e929035229d843370ab38cbfd752bd5a1144b865c30655d264360e13765b531d	beb4b614290da8f888e3d89749dfc0c1e11b1798ea1b1bc61241ff5e8c6e6100
word_c985ff8f2a43	fax	repair	{"example":"Please send the contract by fax.","exampleCn":"请用传真发送合同。"}				space_before_punctuation,manual-priority-review	现有中文例句、本地词条字段及人工语义复核	363e4d16723bdeda3e4c7f11ff94a9e1087d25eebf41b7054fbff4a61f935451	3d923825fafe43c6535d12701db4cf635a703bbd973434f42c55270f8f51ec53
word_c9aed4792b79	firework	repair	{"example":"We watched the fireworks display on New Year's Day.","exampleCn":"我们在除夕夜看了烟花表演。"}				unfinished_example	现有中文例句、本地词条字段及人工语义复核	16b4e5976275c8cbf10f44667db5812bb7c7385f4b19b28329f9942e52f4351a	70260487d832ca514527246ce2550cc19245732163dcea61fa61d1c851e4d3bf
word_b3e046773ad5	hotline	repair	{"example":"Call the customer hotline if you need urgent help.","exampleCn":"如需紧急帮助，请拨打客户热线。"}				manual-priority-review	现有中文例句、本地词条字段及人工语义复核	baaceb3c4567df3b5698147757a2400e083e2be19d13975c5a9103e4f4d2f0f3	2c51f75581f4eae6959020d786ebd5e8989b066785bfda727d5c6d11ab477efb
word_ee88600844aa	hourly	repair	{"example":"The bus runs hourly from 6 a.m. to 10.","exampleCn":"公交车从早上6点到晚上10点每小时一班。"}				space_before_punctuation	现有中文例句、本地词条字段及人工语义复核	4e2fb2bf32f963151aa9a7b6c250e7bfb9c4f9ce0f6ea0683b4ef8e5644f2112	fb281ee2e72308771337b2dcc07e4d43f04c5366c6847cf2c05bc1d91d4acafc
word_c08e53adc1a3	impatient	repair	{"example":"He became impatient waiting for the bus.","exampleCn":"他等公交车时变得不耐烦。"}				unfinished_example,space_before_punctuation	现有中文例句、本地词条字段及人工语义复核	6a9721ddd5f9e813566f4c90a51985b529b8ccef06c25d188179eaa876fd72c7	bbb83cf0b7d637ff58a2c277ef0d17f3e87209f29f69ea2398002c414c324dab
word_66c869cfdefd	ink	repair	{"example":"Please sign the form with black ink.","exampleCn":"请用黑色墨水签署表格。"}				manual-priority-review	现有中文例句、本地词条字段及人工语义复核	f01c27cdf3a3416554b167ef14fb35a9946bf0e1bb095e53ae33914565144d58	e08650ce95bf698635c607ed8fae22fed4997f0123de965efc9907013406c2af
word_debc7ee5e8dd	nap	repair	{"example":"I took a short nap after lunch.","exampleCn":"午饭后我小睡了一会儿。"}				manual-priority-review	现有中文例句、本地词条字段及人工语义复核	6ea7396e2d85c7994eef004e66eb4c8680b8adc1965ae31a621e89b33aca04be	db6b9693055adbe77945bc5cf19975b96c70f9dfd32414e59d8484214020665f
word_5cab48ac6b30	paperwork	repair	{"example":"I have a lot of paperwork.","exampleCn":"我有很多文书工作要做。"}				space_before_punctuation	现有中文例句、本地词条字段及人工语义复核	766515989d5119bfc3b840568e7371a1ef70551ef510bbf569ad6d9098aebcd9	d7dd6e1dd51504ec380171e7940aaef96f1be79466092c6c7e630966369cdbcf
word_bcb2ea95b444	pie	repair	{"example":"She ate a slice of apple pie.","exampleCn":"她吃了一片苹果派。"}				manual-priority-review	现有中文例句、本地词条字段及人工语义复核	37d5c24d39fdd2c4ea9c2cad01bb1838ffd3511dd4ed4ba6c229877fcb6d6927	55a213ad567fb52f9bdb23009d2a9bacff1a0acbe433d64019d279c180ca53c3
